0, 512, 64, 63
1, 512, 64, 5
2, 512, 64, 5
3, 512, 64, 5
4, 512, 64, 5
5, 512, 64, 5
6, 512, 64, 5
7, 512, 64, 5
8, 512, 64, 5
9, 512, 64, 5
10, 512, 64, 5
11, 512, 64, 5
12, 512, 64, 5
13, 512, 64, 5
14, 512, 64, 5
15, 512, 64, 5
16, 512, 64, 6
17, 512, 64, 5
18, 512, 64, 5
19, 512, 64, 5
20, 512, 64, 5
21, 512, 64, 5
22, 512, 64, 5
23, 512, 64, 5
24, 512, 64, 5
25, 512, 64, 5
26, 512, 64, 5
27, 512, 64, 5
28, 512, 64, 4
29, 512, 64, 5
30, 512, 64, 5
31, 512, 64, 5
32, 512, 64, 5
33, 512, 64, 5
34, 512, 64, 5
35, 512, 64, 45
36, 512, 64, 5
37, 512, 64, 5
38, 512, 64, 5
39, 512, 64, 4
40, 512, 64, 5
41, 512, 64, 5
42, 512, 64, 5
43, 512, 64, 5
44, 512, 64, 5
45, 512, 64, 5
46, 512, 64, 5
47, 512, 64, 5
48, 512, 64, 5
49, 512, 64, 5
50, 512, 64, 5
51, 512, 64, 5
52, 512, 64, 5
53, 512, 64, 5
54, 512, 64, 5
55, 512, 64, 18
56, 512, 64, 5
57, 512, 64, 5
58, 512, 64, 5
59, 512, 64, 5
60, 512, 64, 57
61, 512, 64, 5
62, 512, 64, 5
63, 512, 64, 5
64, 512, 64, 4
65, 512, 64, 5
66, 512, 64, 5
67, 512, 64, 5
68, 512, 64, 5
69, 512, 64, 5
70, 512, 64, 5
71, 512, 64, 5
72, 512, 64, 5
73, 512, 64, 5
74, 512, 64, 6
75, 512, 64, 5
76, 512, 64, 5
77, 512, 64, 5
78, 512, 64, 5
79, 512, 64, 5
80, 512, 64, 5
81, 512, 64, 5
82, 512, 64, 5
83, 512, 64, 4
84, 512, 64, 5
85, 512, 64, 5
86, 512, 64, 5
87, 512, 64, 53
88, 512, 64, 9
89, 512, 64, 5
90, 512, 64, 5
91, 512, 64, 5
92, 512, 64, 5
93, 512, 64, 5
94, 512, 64, 5
95, 512, 64, 6
96, 512, 64, 6
97, 512, 64, 5
98, 512, 64, 5
99, 512, 64, 6

0, 1024, 64, 5
1, 1024, 64, 5
2, 1024, 64, 5
3, 1024, 64, 5
4, 1024, 64, 5
5, 1024, 64, 5
6, 1024, 64, 5
7, 1024, 64, 5
8, 1024, 64, 5
9, 1024, 64, 5
10, 1024, 64, 5
11, 1024, 64, 5
12, 1024, 64, 5
13, 1024, 64, 5
14, 1024, 64, 5
15, 1024, 64, 5
16, 1024, 64, 66
17, 1024, 64, 8
18, 1024, 64, 7
19, 1024, 64, 7
20, 1024, 64, 6
21, 1024, 64, 5
22, 1024, 64, 5
23, 1024, 64, 5
24, 1024, 64, 5
25, 1024, 64, 7
26, 1024, 64, 7
27, 1024, 64, 8
28, 1024, 64, 5
29, 1024, 64, 4
30, 1024, 64, 5
31, 1024, 64, 5
32, 1024, 64, 5
33, 1024, 64, 5
34, 1024, 64, 5
35, 1024, 64, 5
36, 1024, 64, 5
37, 1024, 64, 5
38, 1024, 64, 5
39, 1024, 64, 5
40, 1024, 64, 5
41, 1024, 64, 5
42, 1024, 64, 5
43, 1024, 64, 5
44, 1024, 64, 5
45, 1024, 64, 5
46, 1024, 64, 5
47, 1024, 64, 5
48, 1024, 64, 4
49, 1024, 64, 5
50, 1024, 64, 5
51, 1024, 64, 5
52, 1024, 64, 5
53, 1024, 64, 5
54, 1024, 64, 5
55, 1024, 64, 5
56, 1024, 64, 5
57, 1024, 64, 5
58, 1024, 64, 5
59, 1024, 64, 5
60, 1024, 64, 5
61, 1024, 64, 5
62, 1024, 64, 5
63, 1024, 64, 5
64, 1024, 64, 5
65, 1024, 64, 5
66, 1024, 64, 5
67, 1024, 64, 4
68, 1024, 64, 5
69, 1024, 64, 5
70, 1024, 64, 5
71, 1024, 64, 5
72, 1024, 64, 5
73, 1024, 64, 5
74, 1024, 64, 5
75, 1024, 64, 5
76, 1024, 64, 5
77, 1024, 64, 5
78, 1024, 64, 5
79, 1024, 64, 5
80, 1024, 64, 5
81, 1024, 64, 5
82, 1024, 64, 5
83, 1024, 64, 5
84, 1024, 64, 5
85, 1024, 64, 5
86, 1024, 64, 4
87, 1024, 64, 5
88, 1024, 64, 5
89, 1024, 64, 5
90, 1024, 64, 5
91, 1024, 64, 5
92, 1024, 64, 5
93, 1024, 64, 5
94, 1024, 64, 5
95, 1024, 64, 5
96, 1024, 64, 5
97, 1024, 64, 5
98, 1024, 64, 5
99, 1024, 64, 5

0, 2048, 64, 5
1, 2048, 64, 5
2, 2048, 64, 7
3, 2048, 64, 5
4, 2048, 64, 5
5, 2048, 64, 5
6, 2048, 64, 5
7, 2048, 64, 5
8, 2048, 64, 5
9, 2048, 64, 5
10, 2048, 64, 5
11, 2048, 64, 5
12, 2048, 64, 5
13, 2048, 64, 5
14, 2048, 64, 84
15, 2048, 64, 6
16, 2048, 64, 42
17, 2048, 64, 9
18, 2048, 64, 8
19, 2048, 64, 6
20, 2048, 64, 6
21, 2048, 64, 6
22, 2048, 64, 5
23, 2048, 64, 6
24, 2048, 64, 179
25, 2048, 64, 5
26, 2048, 64, 5
27, 2048, 64, 33
28, 2048, 64, 13
29, 2048, 64, 5
30, 2048, 64, 5
31, 2048, 64, 5
32, 2048, 64, 5
33, 2048, 64, 5
34, 2048, 64, 5
35, 2048, 64, 5
36, 2048, 64, 5
37, 2048, 64, 5
